Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
22,0.9953191003539217,0.9855301831336197,0.9904004544163589,0.9719,0.5330882352941176,0.7923497267759563,0.6373626373626374,0.9762,0.8333333333333334,0.625,0.7142857142857143,0.9751,0.9813,0.7872,0.801,0.7807,0.9744
23,0.989683785602153,0.9977390911146281,0.9936951137131278,0.9589,0.831858407079646,0.5136612021857924,0.6351351351351351,0.9675,0.8333333333333334,0.625,0.7142857142857143,0.8884,0.9876,0.885,0.7121,0.781,0.9383
24,0.9914298601714028,0.9938955460094958,0.9926611719543863,0.969,0.6728395061728395,0.5956284153005464,0.6318840579710145,0.9737,0.8571428571428571,0.75,0.7999999999999999,0.9362,0.9856,0.8405,0.7798,0.8082,0.9596
25,0.9942130942925224,0.9905041826814379,0.9923551729996035,0.9727,0.6192660550458715,0.7377049180327869,0.6733167082294264,0.9748,0.8333333333333334,0.625,0.7142857142857143,0.952,0.9851,0.8156,0.7844,0.7933,0.9665
26,0.9923345733288242,0.9951390458964504,0.9937348309533217,0.9643,0.7391304347826086,0.6502732240437158,0.6918604651162791,0.9735,0.8,0.5,0.6153846153846154,0.9094,0.9877,0.8438,0.7151,0.767,0.9491
27,0.9926735798016231,0.9955912276735247,0.994130263009369,0.9519,0.7610062893081762,0.6612021857923497,0.7076023391812866,0.9588,0.8333333333333334,0.625,0.7142857142857143,0.9386,0.9885,0.8623,0.7606,0.8053,0.9498
28,0.9893509696222397,0.9977390911146281,0.993527325941352,0.9395,0.8272727272727273,0.4972677595628415,0.621160409556314,0.9466,0.8333333333333334,0.625,0.7142857142857143,0.9345,0.9873,0.8833,0.7067,0.7763,0.9402
29,0.9935556811758055,0.9934433642324214,0.9934995195297043,0.9551,0.6918918918918919,0.6994535519125683,0.6956521739130436,0.9591,0.8571428571428571,0.75,0.7999999999999999,0.9354,0.9873,0.8475,0.8143,0.8297,0.9499
30,0.9940018107741059,0.9928781370110784,0.9934396561474946,0.9584,0.6802030456852792,0.73224043715847,0.7052631578947369,0.9653,1.0,0.5,0.6666666666666666,0.907,0.9872,0.8914,0.7417,0.7885,0.9436
31,0.9938900203665988,0.992991182455347,0.9934403980999773,0.957,0.6804123711340206,0.7213114754098361,0.7002652519893899,0.9638,1.0,0.625,0.7692307692307693,0.8191,0.9872,0.8914,0.7798,0.821,0.9133
32,0.9907906558849955,0.9972869093375537,0.9940281690140844,0.952,0.8125,0.5683060109289617,0.6688102893890675,0.9573,1.0,0.625,0.7692307692307693,0.953,0.9883,0.9344,0.7302,0.8107,0.9541
33,0.9933355924545352,0.994121636898033,0.9937284592349851,0.9646,0.7078651685393258,0.6885245901639344,0.6980609418282547,0.9704,1.0,0.75,0.8571428571428571,0.9308,0.9877,0.9004,0.8109,0.8496,0.9552
