Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
38,0.9952316076294278,0.9909563644585123,0.9930893848419622,0.988,0.631336405529954,0.7653631284916201,0.6919191919191919,0.9879,1.0,1.0,1.0,1.0,0.9865,0.8755,0.9188,0.895,0.992
39,0.993788118364581,0.994686864119376,0.9942372881355933,0.9855,0.7294117647058823,0.6927374301675978,0.7106017191977078,0.9855,0.6666666666666666,1.0,0.8,1.0,0.9887,0.7966,0.8958,0.8349,0.9903
40,0.9944526208536171,0.992991182455347,0.9937213643305617,0.9864,0.680628272251309,0.7262569832402235,0.7027027027027027,0.9864,0.6666666666666666,1.0,0.8,1.0,0.9877,0.7806,0.9064,0.8321,0.9909
41,0.9935760171306209,0.9966086366719421,0.9950900163666122,0.983,0.8026315789473685,0.6815642458100558,0.7371601208459214,0.9828,1.0,1.0,1.0,1.0,0.9904,0.9321,0.8927,0.9108,0.9886
42,0.9941309255079007,0.9957042731177933,0.994916977295832,0.9825,0.774390243902439,0.7094972067039106,0.7405247813411078,0.9825,0.6666666666666666,1.0,0.8,1.0,0.99,0.8117,0.9017,0.8451,0.9884
43,0.9934559404264922,0.9953651367849876,0.9944096222259868,0.9872,0.7515527950310559,0.6759776536312849,0.711764705882353,0.9872,0.6666666666666666,1.0,0.8,1.0,0.989,0.8039,0.8904,0.8354,0.9915
44,0.993676603432701,0.9947999095636446,0.9942379392159078,0.979,0.727810650887574,0.6871508379888268,0.7068965517241379,0.9787,1.0,1.0,1.0,1.0,0.9887,0.9072,0.894,0.9004,0.9859
45,0.9942340305257208,0.994121636898033,0.9941778305353004,0.9814,0.7111111111111111,0.7150837988826816,0.713091922005571,0.9812,1.0,1.0,1.0,1.0,0.9886,0.9018,0.9031,0.9024,0.9875
46,0.9934640522875817,0.9966086366719421,0.9950338600451468,0.972,0.8066666666666666,0.6759776536312849,0.7355623100303952,0.9715,0.6666666666666666,1.0,0.8,1.0,0.9903,0.8223,0.8909,0.8435,0.9812
47,0.9926941665730021,0.9984173637802397,0.9955475398748802,0.9818,0.890625,0.6368715083798883,0.742671009771987,0.9814,1.0,1.0,1.0,1.0,0.9912,0.9611,0.8784,0.9127,0.9877
48,0.9931236613685042,0.9959303640063305,0.9945250324547046,0.9868,0.7662337662337663,0.659217877094972,0.7087087087087087,0.9866,1.0,1.0,1.0,1.0,0.9893,0.9198,0.885,0.9011,0.9911
49,0.9925759280089989,0.9975130002260909,0.9950383400992332,0.9784,0.837037037037037,0.6312849162011173,0.7197452229299364,0.978,1.0,1.0,1.0,1.0,0.9903,0.9432,0.8763,0.9049,0.9855
50,0.9935774647887324,0.9968347275604793,0.995203430957621,0.9777,0.8133333333333334,0.6815642458100558,0.7416413373860182,0.9773,1.0,1.0,1.0,1.0,0.9906,0.9356,0.8928,0.9123,0.985
51,0.9935738444193912,0.9962695003391363,0.994919846466471,0.9855,0.7870967741935484,0.6815642458100558,0.7305389221556886,0.9853,1.0,1.0,1.0,1.0,0.99,0.9269,0.8926,0.9085,0.9903
52,0.9931259860265945,0.9962695003391363,0.9946952595936794,0.9829,0.7814569536423841,0.659217877094972,0.7151515151515151,0.9827,1.0,1.0,1.0,1.0,0.9896,0.9249,0.8852,0.9033,0.9885
53,0.9940146809712027,0.9950260004521818,0.9945200836110955,0.9828,0.7411764705882353,0.7039106145251397,0.7220630372492837,0.9826,1.0,1.0,1.0,1.0,0.9893,0.9117,0.8996,0.9055,0.9885
54,0.9932447646926368,0.9972869093375537,0.9952617328519856,0.9688,0.8321678321678322,0.664804469273743,0.7391304347826086,0.9683,1.0,1.0,1.0,1.0,0.9907,0.9418,0.8874,0.9115,0.979
55,0.9939113767053783,0.9964955912276735,0.9952018063787751,0.9718,0.8012820512820513,0.6983240223463687,0.746268656716418,0.9714,1.0,1.0,1.0,1.0,0.9906,0.9317,0.8983,0.9138,0.9811
56,0.9930156584431677,0.9964955912276735,0.9947525813914124,0.934,0.7905405405405406,0.6536312849162011,0.7155963302752294,0.9313,1.0,1.0,1.0,1.0,0.9897,0.9279,0.8834,0.9034,0.9551
57,0.9931329505797591,0.9972869093375537,0.9952055953522477,0.961,0.8309859154929577,0.659217877094972,0.7352024922118381,0.9598,1.0,1.0,1.0,1.0,0.9906,0.9414,0.8855,0.9101,0.9736
58,0.991358024691358,0.9985304092245082,0.9949312908312682,0.9521,0.8869565217391304,0.5698324022346368,0.6938775510204082,0.9504,1.0,1.0,1.0,1.0,0.99,0.9594,0.8561,0.8963,0.9675
59,0.9935752930568079,0.9964955912276735,0.9950332994694661,0.9636,0.7973856209150327,0.6815642458100558,0.7349397590361445,0.9618,1.0,1.0,1.0,1.0,0.9903,0.9303,0.8927,0.91,0.9751
60,0.9932417211083577,0.9968347275604793,0.9950349808169714,0.9739,0.8095238095238095,0.664804469273743,0.7300613496932516,0.9721,1.0,1.0,1.0,1.0,0.9903,0.9343,0.8872,0.9084,0.982
61,0.9934640522875817,0.9966086366719421,0.9950338600451468,0.9592,0.8013245033112583,0.6759776536312849,0.7333333333333333,0.9571,1.0,1.0,1.0,1.0,0.9903,0.9316,0.8909,0.9095,0.9721
62,0.9934625788999099,0.9963825457834049,0.994920419911954,0.9708,0.7908496732026143,0.6759776536312849,0.7289156626506024,0.9702,1.0,1.0,1.0,1.0,0.99,0.9281,0.8908,0.9079,0.9803
63,0.9932401982875169,0.9966086366719421,0.9949215664146258,0.9616,0.7986577181208053,0.664804469273743,0.725609756097561,0.9597,1.0,1.0,1.0,1.0,0.99,0.9306,0.8871,0.9068,0.9738
