Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
32,0.9938608458390177,0.988243273796066,0.9910440993084685,0.9693,0.5670995670995671,0.7158469945355191,0.6328502415458938,0.9691,0.6,0.75,0.6666666666666665,0.9717,0.9825,0.7203,0.818,0.7635,0.97
33,0.9945105215004575,0.9830431833597106,0.9887436043206368,0.9756,0.4807017543859649,0.7486338797814208,0.5854700854700855,0.9765,0.75,0.75,0.75,0.9899,0.9781,0.7417,0.8272,0.7747,0.9807
34,0.9955901125681792,0.9698168663802849,0.9825345015174941,0.9763,0.3567961165048544,0.8032786885245902,0.49411764705882355,0.9767,0.75,0.75,0.75,0.9135,0.9662,0.7008,0.841,0.7422,0.9555
35,0.994605142332415,0.9795387745873841,0.9870144663401299,0.978,0.46938775510204084,0.7540983606557377,0.5786163522012578,0.9802,0.1935483870967742,0.75,0.30769230769230765,0.9852,0.9748,0.5525,0.8279,0.6244,0.9811
36,0.9945242984257358,0.9855301831336197,0.9900068135362253,0.9759,0.5189393939393939,0.7486338797814208,0.6129753914988815,0.9768,0.8571428571428571,0.75,0.7999999999999999,0.9633,0.9805,0.7902,0.8281,0.801,0.972
37,0.9952933073125932,0.9801040018087271,0.9876402574471721,0.979,0.4528301886792453,0.7868852459016393,0.5748502994011977,0.9797,0.75,0.75,0.75,0.9736,0.976,0.7327,0.839,0.7708,0.9774
38,0.9955824226923972,0.968121184716256,0.9816597890875746,0.9743,0.34265734265734266,0.8032786885245902,0.48039215686274506,0.9752,1.0,0.75,0.8571428571428571,0.9776,0.9646,0.7794,0.8405,0.7731,0.9757
39,0.9954861111111111,0.972303866154194,0.9837584353196844,0.9729,0.3734015345268542,0.7978142076502732,0.5087108013937282,0.9741,1.0,0.75,0.8571428571428571,0.9722,0.9686,0.7896,0.84,0.7832,0.9731
40,0.9936175062685206,0.9855301831336197,0.9895573212258797,0.9716,0.5058823529411764,0.7049180327868853,0.5890410958904109,0.9733,0.75,0.75,0.75,0.9505,0.9796,0.7498,0.8135,0.7762,0.9652
41,0.9948594928032899,0.9845127741352023,0.9896590909090908,0.9727,0.5054151624548736,0.7650273224043715,0.608695652173913,0.9767,1.0,0.75,0.8571428571428571,0.9,0.9799,0.8334,0.8332,0.8185,0.9498
42,0.9935418082936778,0.9912955007913181,0.9924173834314169,0.9773,0.6274509803921569,0.6994535519125683,0.661498708010336,0.9792,0.8571428571428571,0.75,0.7999999999999999,0.9773,0.9852,0.826,0.8136,0.818,0.9779
43,0.9939834260415484,0.9898259100158263,0.9919003115264797,0.9802,0.5972850678733032,0.7213114754098361,0.6534653465346535,0.9824,0.8571428571428571,0.75,0.7999999999999999,0.9561,0.9842,0.8161,0.8204,0.8151,0.9729
44,0.9942922374429224,0.9846258195794709,0.9894354197432694,0.9237,0.5,0.7377049180327869,0.5960264900662251,0.9217,0.8571428571428571,0.75,0.7999999999999999,0.981,0.9794,0.7838,0.8241,0.7952,0.9422
45,0.9964335020708698,0.9790865928103097,0.9876838864180636,0.9717,0.4556213017751479,0.8415300546448088,0.5911708253358926,0.9746,0.8571428571428571,0.75,0.7999999999999999,0.9242,0.9761,0.7697,0.8569,0.793,0.9568
46,0.9947500570645971,0.9853040922450825,0.9900045433893684,0.9782,0.516728624535316,0.7595628415300546,0.6150442477876106,0.9801,1.0,0.75,0.8571428571428571,0.9242,0.9805,0.8372,0.8316,0.8207,0.9608
47,0.994645705172021,0.9869997739091114,0.990807989105765,0.9774,0.5454545454545454,0.7540983606557377,0.6330275229357798,0.9798,1.0,0.75,0.8571428571428571,0.9233,0.9821,0.8467,0.8304,0.827,0.9602
48,0.9946402098300833,0.9859823649106941,0.9902923644621062,0.9788,0.5287356321839081,0.7540983606557377,0.6216216216216216,0.9799,0.8571428571428571,0.75,0.7999999999999999,0.9533,0.9811,0.7935,0.83,0.804,0.9707
49,0.9942987457240593,0.9857562740221569,0.9900090826521344,0.9774,0.5172413793103449,0.7377049180327869,0.6081081081081081,0.9784,1.0,0.75,0.8571428571428571,0.9543,0.9805,0.8372,0.8245,0.8184,0.97
50,0.9951934081025406,0.9830431833597106,0.989080982711556,0.9723,0.4897260273972603,0.7814207650273224,0.6021052631578947,0.9739,0.8571428571428571,0.75,0.7999999999999999,0.9435,0.9788,0.7807,0.8382,0.7971,0.9632
FINALTEST,0.9919936851601263,0.9944607732308388,0.9932256971886644,0.9478,0.7080745341614907,0.6229508196721312,0.6627906976744187,0.9293,0.75,0.75,0.75,0.9945,0.9867,0.8167,0.7891,0.802,0.9572
