Epoch,Precision_class_0,Recall_class_0,F1_class_0,AUC_class_0,Precision_class_1,Recall_class_1,F1_class_1,AUC_class_1,Precision_class_2,Recall_class_2,F1_class_2,AUC_class_2,Overall_Accuracy,Overall_Precision,Overall_Recall,Overall_F1,Overall_AUC
14,0.9905670971364402,0.9971738638932851,0.9938595008731903,0.9655,0.816,0.5573770491803278,0.6623376623376622,0.9697,0.7142857142857143,0.625,0.6666666666666666,0.8725,0.9879,0.8403,0.7265,0.7743,0.9359
15,0.9913249211356467,0.994686864119376,0.9930030470601513,0.9606,0.6987179487179487,0.5956284153005464,0.6430678466076696,0.9681,1.0,0.625,0.7692307692307693,0.9757,0.9863,0.8967,0.7384,0.8018,0.9681
16,0.9930979859696764,0.9921998643454669,0.9926487220085953,0.9665,0.6443298969072165,0.6830601092896175,0.6631299734748011,0.9672,1.0,0.625,0.7692307692307693,0.9282,0.9856,0.8791,0.7668,0.8083,0.954
17,0.991221159257175,0.9955912276735247,0.9934013874005978,0.9769,0.7379310344827587,0.5846994535519126,0.6524390243902439,0.9809,0.8571428571428571,0.75,0.7999999999999999,0.9784,0.9871,0.8621,0.7768,0.8153,0.9787
18,0.9899069193675003,0.9978521365588967,0.993863649158363,0.9606,0.8347826086956521,0.5245901639344263,0.6442953020134229,0.9608,1.0,0.625,0.7692307692307693,0.9875,0.9879,0.9416,0.7158,0.8025,0.9696
19,0.9912359550561798,0.9972869093375537,0.9942522258537135,0.9679,0.823076923076923,0.5846994535519126,0.6837060702875399,0.9707,0.8571428571428571,0.75,0.7999999999999999,0.9366,0.9887,0.8905,0.7773,0.826,0.9584
20,0.9908906882591093,0.9960434094505991,0.9934603675724433,0.981,0.7536231884057971,0.5683060109289617,0.6479750778816199,0.9819,0.8571428571428571,0.75,0.7999999999999999,0.9919,0.9872,0.8672,0.7714,0.8138,0.9849
21,0.9907823741007195,0.9963825457834049,0.9935745688197498,0.9607,0.7703703703703704,0.5683060109289617,0.6540880503144654,0.9651,0.8333333333333334,0.625,0.7142857142857143,0.964,0.9874,0.8648,0.7299,0.7873,0.9633
22,0.9902302077484559,0.9968347275604793,0.9935214917469437,0.961,0.7795275590551181,0.5409836065573771,0.6387096774193549,0.9645,1.0,0.625,0.7692307692307693,0.9908,0.9873,0.9233,0.7209,0.8005,0.9721
23,0.9873771224307417,0.9992086818901198,0.9932576694010563,0.9565,0.9135802469135802,0.40437158469945356,0.5606060606060606,0.9596,1.0,0.5,0.6666666666666666,0.9935,0.9867,0.967,0.6345,0.7402,0.9699
24,0.9897810218978103,0.9963825457834049,0.9930708129119485,0.9658,0.753968253968254,0.5191256830601093,0.6148867313915858,0.9654,0.8333333333333334,0.625,0.7142857142857143,0.9875,0.9864,0.859,0.7135,0.7741,0.9729
25,0.9904569439766476,0.9972869093375537,0.9938601926434969,0.9794,0.808,0.5519125683060109,0.6558441558441559,0.9797,1.0,0.625,0.7692307692307693,0.9902,0.9879,0.9328,0.7247,0.8063,0.9831
26,0.9917774273485019,0.9953651367849876,0.9935680433310765,0.9651,0.7368421052631579,0.6120218579234973,0.6686567164179105,0.9659,0.8571428571428571,0.75,0.7999999999999999,0.9902,0.9874,0.8619,0.7858,0.8207,0.9737
FINALTEST,0.9919927822262321,0.9943477277865702,0.9931688590300909,0.9787,0.696969696969697,0.6284153005464481,0.6609195402298851,0.9834,0.8,0.5,0.6153846153846154,0.9825,0.9865,0.8297,0.7076,0.7565,0.9815
